,DATE,CSUSHPISA,MORTGAGE30US,CASTHPI,CPIAUCSL,CAUR,CAPCPI,CSUSHPISA/CPIAUCSL
2489,1983-02-11,0.0,0.651439299123905,0.08469982536118482,0.18536474077453938,0.5691056910569106,0.1153862964204024,0.18237434499692318
2490,1983-02-04,0.0,0.651439299123905,0.08469982536118482,0.18536474077453938,0.5691056910569106,0.1153862964204024,0.18237434499692318
2491,1983-02-01,0.0,0.651439299123905,0.08469982536118482,0.18495734573987008,0.5853658536585367,0.1153862964204024,0.1833388462181198
2492,1983-01-28,0.0,0.6539424280350439,0.08469982536118482,0.18495734573987008,0.5853658536585367,0.1153862964204024,0.1833388462181198
2493,1983-01-21,0.0,0.6551939924906133,0.08469982536118482,0.18495734573987008,0.5853658536585367,0.1153862964204024,0.1833388462181198
2494,1983-01-14,0.0,0.6670838548185233,0.08469982536118482,0.18495734573987008,0.5853658536585367,0.1153862964204024,0.1833388462181198
2495,1983-01-07,0.0,0.6764705882352943,0.08469982536118482,0.18495734573987008,0.5853658536585367,0.1153862964204024,0.1833388462181198
2496,1983-01-01,0.0,0.6764705882352943,0.08388333219931506,0.18454995070520078,0.5934959349593496,0.0962572298547473,0.1843053178197479
2497,1982-12-31,0.0,0.6833541927409262,0.08388333219931506,0.18454995070520078,0.5934959349593496,0.0962572298547473,0.1843053178197479
2498,1982-12-24,0.0,0.6852315394242804,0.08388333219931506,0.18454995070520078,0.5934959349593496,0.0962572298547473,0.1843053178197479
2499,1982-12-17,0.0,0.6871088861076347,0.08388333219931506,0.18454995070520078,0.5934959349593496,0.0962572298547473,0.1843053178197479
2500,1982-12-10,0.0,0.6889862327909888,0.08388333219931506,0.18454995070520078,0.5934959349593496,0.0962572298547473,0.1843053178197479
2501,1982-12-03,0.0,0.6889862327909888,0.08388333219931506,0.18454995070520078,0.5934959349593496,0.0962572298547473,0.1843053178197479
2502,1982-12-01,0.0,0.6889862327909888,0.08388333219931506,0.18373516063586218,0.5934959349593496,0.0962572298547473,0.18624419636549128
2503,1982-11-26,0.0,0.6958698372966208,0.08388333219931506,0.18373516063586218,0.5934959349593496,0.0962572298547473,0.18624419636549128
2504,1982-11-19,0.0,0.6964956195244055,0.08388333219931506,0.18373516063586218,0.5934959349593496,0.0962572298547473,0.18624419636549128
2505,1982-11-12,0.0,0.700250312891114,0.08388333219931506,0.18373516063586218,0.5934959349593496,0.0962572298547473,0.18624419636549128
2506,1982-11-05,0.0,0.7046307884856071,0.08388333219931506,0.18373516063586218,0.5934959349593496,0.0962572298547473,0.18624419636549128
2507,1982-11-01,0.0,0.7046307884856071,0.08388333219931506,0.18495734573987008,0.5853658536585367,0.0962572298547473,0.1833388462181198
2508,1982-10-29,0.0,0.7196495619524407,0.08388333219931506,0.18495734573987008,0.5853658536585367,0.0962572298547473,0.1833388462181198
2509,1982-10-22,0.0,0.7227784730913642,0.08388333219931506,0.18495734573987008,0.5853658536585367,0.0962572298547473,0.1833388462181198
2510,1982-10-15,0.0,0.7478097622027535,0.08388333219931506,0.18495734573987008,0.5853658536585367,0.0962572298547473,0.1833388462181198
2511,1982-10-08,0.0,0.7703379224030039,0.08388333219931506,0.18495734573987008,0.5853658536585367,0.0962572298547473,0.1833388462181198
2512,1982-10-01,0.0,0.7809762202753443,0.08290807647819283,0.18536474077453938,0.5691056910569106,0.0962572298547473,0.18237434499692318
2513,1982-09-24,0.0,0.7847309136420526,0.08290807647819283,0.18536474077453938,0.5691056910569106,0.0962572298547473,0.18237434499692318
2514,1982-09-17,0.0,0.7966207759699626,0.08290807647819283,0.18536474077453938,0.5691056910569106,0.0962572298547473,0.18237434499692318
2515,1982-09-10,0.0,0.8078848560700878,0.08290807647819283,0.18536474077453938,0.5691056910569106,0.0962572298547473,0.18237434499692318
2516,1982-09-03,0.0,0.8097622027534419,0.08290807647819283,0.18536474077453938,0.5691056910569106,0.0962572298547473,0.18237434499692318
2517,1982-09-01,0.0,0.8097622027534419,0.08290807647819283,0.18373516063586218,0.5528455284552845,0.0962572298547473,0.18624419636549128
2518,1982-08-27,0.0,0.8279098873591991,0.08290807647819283,0.18373516063586218,0.5528455284552845,0.0962572298547473,0.18624419636549128
2519,1982-08-20,0.0,0.8485607008760951,0.08290807647819283,0.18373516063586218,0.5528455284552845,0.0962572298547473,0.18624419636549128
2520,1982-08-13,0.0,0.8629536921151442,0.08290807647819283,0.18373516063586218,0.5528455284552845,0.0962572298547473,0.18624419636549128
2521,1982-08-06,0.0,0.8698372966207761,0.08290807647819283,0.18373516063586218,0.5528455284552845,0.0962572298547473,0.18624419636549128
2522,1982-08-01,0.0,0.8698372966207761,0.08290807647819283,0.18373516063586218,0.5365853658536586,0.0962572298547473,0.18624419636549128
2523,1982-07-30,0.0,0.8760951188986232,0.08290807647819283,0.18373516063586218,0.5365853658536586,0.0962572298547473,0.18624419636549128
2524,1982-07-23,0.0,0.8823529411764706,0.08290807647819283,0.18373516063586218,0.5365853658536586,0.0962572298547473,0.18624419636549128
2525,1982-07-16,0.0,0.890488110137672,0.08290807647819283,0.18373516063586218,0.5365853658536586,0.0962572298547473,0.18624419636549128
2526,1982-07-09,0.0,0.8936170212765957,0.08290807647819283,0.18373516063586218,0.5365853658536586,0.0962572298547473,0.18624419636549128
2527,1982-07-02,0.0,0.8898623279098874,0.08290807647819283,0.18373516063586218,0.5365853658536586,0.0962572298547473,0.18624419636549128
2528,1982-07-01,0.0,0.8898623279098874,0.0704452155768751,0.18292037056652352,0.5203252032520325,0.0962572298547473,0.18819102928475562
2529,1982-06-25,0.0,0.8811013767209013,0.0704452155768751,0.18292037056652352,0.5203252032520325,0.0962572298547473,0.18819102928475562
2530,1982-06-18,0.0,0.8798498122653318,0.0704452155768751,0.18292037056652352,0.5203252032520325,0.0962572298547473,0.18819102928475562
2531,1982-06-11,0.0,0.8792240300375469,0.0704452155768751,0.18292037056652352,0.5203252032520325,0.0962572298547473,0.18819102928475562
2532,1982-06-04,0.0,0.8760951188986232,0.0704452155768751,0.18292037056652352,0.5203252032520325,0.0962572298547473,0.18819102928475562
2533,1982-06-01,0.0,0.8760951188986232,0.0704452155768751,0.1808833953931769,0.5040650406504066,0.0962572298547473,0.19309323485723295
2534,1982-05-28,0.0,0.8748435544430537,0.0704452155768751,0.1808833953931769,0.5040650406504066,0.0962572298547473,0.19309323485723295
2535,1982-05-21,0.0,0.877346683354193,0.0704452155768751,0.1808833953931769,0.5040650406504066,0.0962572298547473,0.19309323485723295
2536,1982-05-14,0.0,0.8748435544430537,0.0704452155768751,0.1808833953931769,0.5040650406504066,0.0962572298547473,0.19309323485723295
2537,1982-05-07,0.0,0.8842302878598249,0.0704452155768751,0.1808833953931769,0.5040650406504066,0.0962572298547473,0.19309323485723295
2538,1982-05-01,0.0,0.8842302878598249,0.0704452155768751,0.17640205001181444,0.48780487804878053,0.0962572298547473,0.20405802208660118
2539,1982-04-30,0.0,0.8861076345431789,0.0704452155768751,0.17640205001181444,0.48780487804878053,0.0962572298547473,0.20405802208660118
2540,1982-04-23,0.0,0.8892365456821028,0.0704452155768751,0.17640205001181444,0.48780487804878053,0.0962572298547473,0.20405802208660118
2541,1982-04-16,0.0,0.8936170212765957,0.0704452155768751,0.17640205001181444,0.48780487804878053,0.0962572298547473,0.20405802208660118
2542,1982-04-09,0.0,0.8923654568210264,0.0704452155768751,0.17640205001181444,0.48780487804878053,0.0962572298547473,0.20405802208660118
2543,1982-04-02,0.0,0.8948685857321652,0.0704452155768751,0.17640205001181444,0.48780487804878053,0.0962572298547473,0.20405802208660118
2544,1982-04-01,0.0,0.8948685857321652,0.07331428182622304,0.17273549469979058,0.47154471544715443,0.0962572298547473,0.2132180787863509
2545,1982-03-26,0.0,0.9005006257822279,0.07331428182622304,0.17273549469979058,0.47154471544715443,0.0962572298547473,0.2132180787863509
2546,1982-03-19,0.0,0.9055068836045057,0.07331428182622304,0.17273549469979058,0.47154471544715443,0.0962572298547473,0.2132180787863509
2547,1982-03-12,0.0,0.9098873591989989,0.07331428182622304,0.17273549469979058,0.47154471544715443,0.0962572298547473,0.2132180787863509
2548,1982-03-05,0.0,0.916145181476846,0.07331428182622304,0.17273549469979058,0.47154471544715443,0.0962572298547473,0.2132180787863509
2549,1982-03-01,0.0,0.916145181476846,0.07331428182622304,0.17151330959578262,0.4471544715447155,0.0962572298547473,0.21631012186099363
2550,1982-02-26,0.0,0.930538172715895,0.07331428182622304,0.17151330959578262,0.4471544715447155,0.0962572298547473,0.21631012186099363
2551,1982-02-19,0.0,0.9392991239048811,0.07331428182622304,0.17151330959578262,0.4471544715447155,0.0962572298547473,0.21631012186099363
2552,1982-02-12,0.0,0.9386733416770963,0.07331428182622304,0.17151330959578262,0.4471544715447155,0.0962572298547473,0.21631012186099363
2553,1982-02-05,0.0,0.9330413016270338,0.07331428182622304,0.17151330959578262,0.4471544715447155,0.0962572298547473,0.21631012186099363
2554,1982-02-01,0.0,0.9330413016270338,0.07331428182622304,0.17151330959578262,0.4308943089430894,0.0962572298547473,0.21631012186099363
2555,1982-01-29,0.0,0.934918648310388,0.07331428182622304,0.17151330959578262,0.4308943089430894,0.0962572298547473,0.21631012186099363
2556,1982-01-22,0.0,0.9361702127659575,0.07331428182622304,0.17151330959578262,0.4308943089430894,0.0962572298547473,0.21631012186099363
2557,1982-01-15,0.0,0.9255319148936172,0.07331428182622304,0.17151330959578262,0.4308943089430894,0.0962572298547473,0.21631012186099363
2558,1982-01-08,0.0,0.9167709637046308,0.07331428182622304,0.17151330959578262,0.4308943089430894,0.0962572298547473,0.21631012186099363
2559,1982-01-01,0.0,0.9167709637046308,0.06971944387743531,0.17029112449177466,0.40650406504065045,0.08476230714316935,0.2194218177517886
2560,1981-12-31,0.0,0.9005006257822279,0.06971944387743531,0.17029112449177466,0.40650406504065045,0.08476230714316935,0.2194218177517886
2561,1981-12-25,0.0,0.8948685857321652,0.06971944387743531,0.17029112449177466,0.40650406504065045,0.08476230714316935,0.2194218177517886
2562,1981-12-18,0.0,0.8917396745932415,0.06971944387743531,0.17029112449177466,0.40650406504065045,0.08476230714316935,0.2194218177517886
2563,1981-12-11,0.0,0.8942428035043806,0.06971944387743531,0.17029112449177466,0.40650406504065045,0.08476230714316935,0.2194218177517886
2564,1981-12-04,0.0,0.8917396745932415,0.06971944387743531,0.17029112449177466,0.40650406504065045,0.08476230714316935,0.2194218177517886
2565,1981-12-01,0.0,0.8917396745932415,0.06971944387743531,0.1690689393877667,0.3821138211382114,0.08476230714316935,0.22255335442403412
2566,1981-11-27,0.0,0.9111389236545684,0.06971944387743531,0.1690689393877667,0.3821138211382114,0.08476230714316935,0.22255335442403412
2567,1981-11-20,0.0,0.9418022528160201,0.06971944387743531,0.1690689393877667,0.3821138211382114,0.08476230714316935,0.22255335442403412
2568,1981-11-13,0.0,0.9618272841051314,0.06971944387743531,0.1690689393877667,0.3821138211382114,0.08476230714316935,0.22255335442403412
2569,1981-11-06,0.0,0.983729662077597,0.06971944387743531,0.1690689393877667,0.3821138211382114,0.08476230714316935,0.22255335442403412
2570,1981-11-01,0.0,0.983729662077597,0.06971944387743531,0.16784675428375875,0.35772357723577236,0.08476230714316935,0.22570492224770122
2571,1981-10-30,0.0,0.9881101376720902,0.06971944387743531,0.16784675428375875,0.35772357723577236,0.08476230714316935,0.22570492224770122
2572,1981-10-21,0.0,0.9849812265331666,0.06971944387743531,0.16784675428375875,0.35772357723577236,0.08476230714316935,0.22570492224770122
2573,1981-10-16,0.0,0.9937421777221529,0.06971944387743531,0.16784675428375875,0.35772357723577236,0.08476230714316935,0.22570492224770122
2574,1981-10-09,0.0,1.0,0.06971944387743531,0.16784675428375875,0.35772357723577236,0.08476230714316935,0.22570492224770122
2575,1981-10-02,0.0,0.9780976220275346,0.06971944387743531,0.16784675428375875,0.35772357723577236,0.08476230714316935,0.22570492224770122
2576,1981-10-01,0.0,0.9780976220275346,0.08480188700641854,0.1662171741450815,0.3333333333333334,0.08476230714316935,0.2299385058623632
2577,1981-09-25,0.0,0.9831038798498124,0.08480188700641854,0.1662171741450815,0.3333333333333334,0.08476230714316935,0.2299385058623632
2578,1981-09-18,0.0,0.9774718397997497,0.08480188700641854,0.1662171741450815,0.3333333333333334,0.08476230714316935,0.2299385058623632
2579,1981-09-11,0.0,0.9743429286608261,0.08480188700641854,0.1662171741450815,0.3333333333333334,0.08476230714316935,0.2299385058623632
2580,1981-09-04,0.0,0.9474342928660826,0.08480188700641854,0.1662171741450815,0.3333333333333334,0.08476230714316935,0.2299385058623632
2581,1981-09-01,0.0,0.9474342928660826,0.08480188700641854,0.16499498904107354,0.30894308943089427,0.08476230714316935,0.23313756716517164
2582,1981-08-28,0.0,0.928035043804756,0.08480188700641854,0.16499498904107354,0.30894308943089427,0.08476230714316935,0.23313756716517164
2583,1981-08-21,0.0,0.914267834793492,0.08480188700641854,0.16499498904107354,0.30894308943089427,0.08476230714316935,0.23313756716517164
2584,1981-08-14,0.0,0.9148936170212767,0.08480188700641854,0.16499498904107354,0.30894308943089427,0.08476230714316935,0.23313756716517164
2585,1981-08-07,0.0,0.9061326658322904,0.08480188700641854,0.16499498904107354,0.30894308943089427,0.08476230714316935,0.23313756716517164
2586,1981-08-01,0.0,0.9061326658322904,0.08480188700641854,0.16132843372904968,0.28455284552845533,0.08476230714316935,0.24285966019171112
2587,1981-07-31,0.0,0.9048811013767208,0.08480188700641854,0.16132843372904968,0.28455284552845533,0.08476230714316935,0.24285966019171112
2588,1981-07-24,0.0,0.890488110137672,0.08480188700641854,0.16132843372904968,0.28455284552845533,0.08476230714316935,0.24285966019171112
2589,1981-07-17,0.0,0.8817271589486859,0.08480188700641854,0.16132843372904968,0.28455284552845533,0.08476230714316935,0.24285966019171112
